,Member_number,Date,productId,items,productName,price,Category,Total
7747,2659,2015-05-08,19,3,sausage,3.1,Fresh Food,9.3
7748,1322,2015-01-09,57,3,meat,8.5,Fresh Food,25.5
7750,2933,2015-04-06,3,3,pip fruit,3.0,Fresh Food,9.0
7752,4178,2015-06-03,26,2,berries,10.8,Fresh Food,21.6
7753,1052,2015-10-27,4,1,other vegetables,0.8,Fresh Food,0.8
7754,4693,2015-08-18,9,3,frankfurter,5.5,Fresh Food,16.5
7755,1329,2015-02-02,19,3,sausage,3.1,Fresh Food,9.3
7756,3128,2015-06-13,57,1,meat,8.5,Fresh Food,8.5
7757,1175,2015-06-30,18,2,yogurt,2.2,Dairy,4.4
7758,2211,2015-03-31,25,1,canned beer,1.1,Beverages,1.1
7759,2093,2015-06-12,2,2,whole milk,1.8,Dairy,3.6
7760,4284,2015-10-14,19,1,sausage,3.1,Fresh Food,3.1
7761,4449,2015-03-30,9,1,frankfurter,5.5,Fresh Food,5.5
7763,1962,2015-04-05,19,1,sausage,3.1,Fresh Food,3.1
7764,2250,2015-10-04,7,2,citrus fruit,1.5,Fresh Food,3.0
7765,1743,2015-11-13,36,2,frozen meals,9.7,Frozen & Processed Food,19.4
7766,1583,2015-07-28,19,3,sausage,3.1,Fresh Food,9.3
7767,4295,2015-10-26,2,1,whole milk,1.8,Dairy,1.8
7768,1183,2015-06-29,29,2,ham,15.2,Fresh Food,30.4
7769,2729,2015-03-21,85,2,cling film/bags,2.2,Household & Hygiene,4.4
7770,4035,2015-08-03,10,2,chicken,7.2,Fresh Food,14.4
7771,1608,2015-08-06,32,1,red/blush wine,12.2,Beverages,12.2
7772,1793,2015-07-03,10,3,chicken,7.2,Fresh Food,21.6
7773,2210,2015-07-09,21,2,hamburger meat,12.3,Fresh Food,24.6
7774,1885,2015-07-03,17,1,bottled water,0.5,Beverages,0.5
7775,1078,2015-10-28,45,2,curd,9.8,Dairy,19.6
7776,1016,2015-09-30,9,2,frankfurter,5.5,Fresh Food,11.0
7777,3077,2015-05-29,30,3,turkey,12.5,Fresh Food,37.5
7778,3551,2015-05-01,1,2,tropical fruit,7.8,Fresh Food,15.6
7779,1158,2015-10-17,4,2,other vegetables,0.8,Fresh Food,1.6
7780,2443,2015-06-20,3,1,pip fruit,3.0,Fresh Food,3.0
7781,1395,2015-01-15,57,1,meat,8.5,Fresh Food,8.5
7782,2454,2015-11-10,19,3,sausage,3.1,Fresh Food,9.3
7783,3472,2015-04-30,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8
7784,3547,2015-11-28,38,1,soda,0.8,Beverages,0.8
7785,1038,2015-02-21,23,3,pork,7.2,Fresh Food,21.6
7786,3915,2015-09-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
7787,2719,2015-04-19,38,3,soda,0.8,Beverages,2.4
7788,2234,2015-12-23,2,1,whole milk,1.8,Dairy,1.8
7789,1565,2015-12-14,26,3,berries,10.8,Fresh Food,32.4
7790,1328,2015-03-24,29,2,ham,15.2,Fresh Food,30.4
7791,3398,2015-01-18,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
7792,3687,2015-02-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
7793,2448,2015-06-08,66,1,onions,1.3,Fresh Food,1.3
7794,2652,2015-12-26,2,3,whole milk,1.8,Dairy,5.4
7795,1385,2015-11-19,18,2,yogurt,2.2,Dairy,4.4
7796,2960,2015-08-31,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
7797,2736,2015-03-02,2,2,whole milk,1.8,Dairy,3.6
7798,1768,2015-04-21,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
7799,2002,2015-10-20,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
7800,3046,2015-11-18,3,2,pip fruit,3.0,Fresh Food,6.0
7801,2284,2015-03-18,9,1,frankfurter,5.5,Fresh Food,5.5
7802,1708,2015-09-18,30,3,turkey,12.5,Fresh Food,37.5
7803,1952,2015-11-23,66,2,onions,1.3,Fresh Food,2.6
7804,3497,2015-09-08,8,1,beef,19.5,Fresh Food,19.5
7805,1479,2015-05-14,19,3,sausage,3.1,Fresh Food,9.3
7806,1237,2015-04-09,4,1,other vegetables,0.8,Fresh Food,0.8
7808,3528,2015-08-18,19,1,sausage,3.1,Fresh Food,3.1
7809,2092,2015-09-04,1,2,tropical fruit,7.8,Fresh Food,15.6
7810,2514,2015-11-02,1,3,tropical fruit,7.8,Fresh Food,23.4
7811,4790,2015-05-16,3,3,pip fruit,3.0,Fresh Food,9.0
7812,1948,2015-08-25,18,2,yogurt,2.2,Dairy,4.4
7813,3581,2015-01-16,1,3,tropical fruit,7.8,Fresh Food,23.4
7814,4778,2015-03-26,38,1,soda,0.8,Beverages,0.8
7815,2601,2015-03-26,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
7816,4678,2015-03-31,54,2,condensed milk,3.5,Dairy,7.0
7817,3642,2015-02-24,69,1,domestic eggs,1.25,Fresh Food,1.25
7818,2957,2015-09-19,138,2,candles,2.7,Household & Hygiene,5.4
7819,4585,2015-09-28,16,1,butter milk,6.1,Dairy,6.1
7820,3637,2015-07-10,2,1,whole milk,1.8,Dairy,1.8
7821,1353,2015-02-09,8,3,beef,19.5,Fresh Food,58.5
7822,3257,2015-02-13,57,1,meat,8.5,Fresh Food,8.5
7823,2524,2015-09-10,7,2,citrus fruit,1.5,Fresh Food,3.0
7824,2035,2015-12-23,8,3,beef,19.5,Fresh Food,58.5
7825,3658,2015-09-26,64,2,UHT-milk,2.1,Dairy,4.2
7826,1901,2015-11-29,26,1,berries,10.8,Fresh Food,10.8
7827,3247,2015-01-13,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
7828,4308,2015-01-24,2,2,whole milk,1.8,Dairy,3.6
7829,1305,2015-05-24,23,1,pork,7.2,Fresh Food,7.2
7830,1011,2015-12-09,138,3,candles,2.7,Household & Hygiene,8.1
7831,2234,2015-07-29,23,2,pork,7.2,Fresh Food,14.4
7832,3744,2015-12-08,72,1,salt,0.7,Pantry Staples,0.7
7833,2903,2015-08-08,7,3,citrus fruit,1.5,Fresh Food,4.5
7834,3036,2015-07-12,4,3,other vegetables,0.8,Fresh Food,2.4
7835,2465,2015-12-27,24,3,pastry,3.1,Bakery & Sweets,9.3
7836,1233,2015-03-20,115,2,waffles,2.5,Bakery & Sweets,5.0
7837,1366,2015-05-29,45,2,curd,9.8,Dairy,19.6
7838,3741,2015-08-06,2,2,whole milk,1.8,Dairy,3.6
7840,1206,2015-05-15,38,2,soda,0.8,Beverages,1.6
7841,3690,2015-04-24,58,1,ice cream,1.8,Frozen & Processed Food,1.8
7842,3620,2015-06-18,1,2,tropical fruit,7.8,Fresh Food,15.6
7843,4759,2015-02-20,29,2,ham,15.2,Fresh Food,30.4
7844,3543,2015-10-11,57,3,meat,8.5,Fresh Food,25.5
7845,2792,2015-07-29,26,2,berries,10.8,Fresh Food,21.6
7846,1929,2015-07-10,4,1,other vegetables,0.8,Fresh Food,0.8
7847,2433,2015-08-23,8,3,beef,19.5,Fresh Food,58.5
7848,4941,2015-01-15,50,1,bottled beer,1.8,Beverages,1.8
7849,3547,2015-10-07,11,3,butter,3.2,Dairy,9.6
7850,1290,2015-04-24,2,3,whole milk,1.8,Dairy,5.4
7851,4207,2015-08-28,7,2,citrus fruit,1.5,Fresh Food,3.0
7853,3050,2015-03-11,19,3,sausage,3.1,Fresh Food,9.3
7854,3814,2015-07-21,96,2,hygiene articles,7.5,Household & Hygiene,15.0
7855,4875,2015-09-13,9,3,frankfurter,5.5,Fresh Food,16.5
7856,3691,2015-08-08,71,3,shopping bags,5.12,Household & Hygiene,15.36
7858,4757,2015-01-09,25,3,canned beer,1.1,Beverages,3.3
7860,4718,2015-06-12,9,3,frankfurter,5.5,Fresh Food,16.5
7861,1240,2015-04-14,2,2,whole milk,1.8,Dairy,3.6
7862,1792,2015-08-15,8,3,beef,19.5,Fresh Food,58.5
7863,4486,2015-11-09,25,1,canned beer,1.1,Beverages,1.1
7864,1757,2015-06-15,25,2,canned beer,1.1,Beverages,2.2
7865,2186,2015-07-01,2,1,whole milk,1.8,Dairy,1.8
7866,3752,2015-04-15,2,3,whole milk,1.8,Dairy,5.4
7867,3051,2015-11-29,29,1,ham,15.2,Fresh Food,15.2
7868,3688,2015-10-23,111,3,brandy,15.8,Beverages,47.4
7869,4676,2015-01-15,9,3,frankfurter,5.5,Fresh Food,16.5
7870,2142,2015-06-25,22,2,root vegetables,1.8,Fresh Food,3.6
7871,4939,2015-06-29,96,2,hygiene articles,7.5,Household & Hygiene,15.0
7872,1806,2015-07-06,21,3,hamburger meat,12.3,Fresh Food,36.9
7873,1595,2015-10-05,19,2,sausage,3.1,Fresh Food,6.2
7874,2086,2015-03-09,57,1,meat,8.5,Fresh Food,8.5
7875,4251,2015-10-03,1,2,tropical fruit,7.8,Fresh Food,15.6
7876,2689,2015-04-30,22,2,root vegetables,1.8,Fresh Food,3.6
7877,2560,2015-11-26,3,1,pip fruit,3.0,Fresh Food,3.0
7878,2393,2015-04-17,18,2,yogurt,2.2,Dairy,4.4
7879,1669,2015-08-19,22,3,root vegetables,1.8,Fresh Food,5.4
7880,3500,2015-04-21,25,1,canned beer,1.1,Beverages,1.1
7881,1213,2015-03-03,23,3,pork,7.2,Fresh Food,21.6
7882,4598,2015-11-18,22,1,root vegetables,1.8,Fresh Food,1.8
7883,1404,2015-05-03,19,3,sausage,3.1,Fresh Food,9.3
7884,1758,2015-02-26,14,3,chocolate,11.5,Bakery & Sweets,34.5
7885,1265,2015-03-07,7,2,citrus fruit,1.5,Fresh Food,3.0
7886,1006,2015-06-14,10,3,chicken,7.2,Fresh Food,21.6
7887,2779,2015-10-17,2,2,whole milk,1.8,Dairy,3.6
7888,4457,2015-09-03,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5
7889,2532,2015-07-06,2,3,whole milk,1.8,Dairy,5.4
7890,2811,2015-02-23,8,3,beef,19.5,Fresh Food,58.5
7891,4004,2015-05-10,29,1,ham,15.2,Fresh Food,15.2
7892,1737,2015-05-09,44,1,newspapers,3.2,Specialty & Seasonal,3.2
7893,3266,2015-10-25,9,3,frankfurter,5.5,Fresh Food,16.5
7894,4981,2015-01-10,2,1,whole milk,1.8,Dairy,1.8
7895,1934,2015-08-06,19,2,sausage,3.1,Fresh Food,6.2
7896,2512,2015-01-19,69,1,domestic eggs,1.25,Fresh Food,1.25
7897,3400,2015-03-04,136,1,dishes,6.8,Specialty & Seasonal,6.8
7898,4301,2015-05-01,23,3,pork,7.2,Fresh Food,21.6
7899,2997,2015-12-30,1,2,tropical fruit,7.8,Fresh Food,15.6
7900,1098,2015-08-05,18,1,yogurt,2.2,Dairy,2.2
7901,2208,2015-07-30,21,2,hamburger meat,12.3,Fresh Food,24.6
7902,3672,2015-05-28,25,2,canned beer,1.1,Beverages,2.2
7903,3651,2015-01-24,82,2,pet care,5.8,Pet Care,11.6
7904,3957,2015-05-15,8,3,beef,19.5,Fresh Food,58.5
7905,2986,2015-01-11,10,1,chicken,7.2,Fresh Food,7.2
7906,4433,2015-05-25,18,3,yogurt,2.2,Dairy,6.6
7907,3822,2015-05-27,35,1,sugar,1.2,Bakery & Sweets,1.2
7908,4588,2015-04-30,44,1,newspapers,3.2,Specialty & Seasonal,3.2
7909,2622,2015-07-17,59,3,hard cheese,4.5,Dairy,13.5
7910,2117,2015-05-02,8,2,beef,19.5,Fresh Food,39.0
7911,1780,2015-07-12,49,2,beverages,1.1,Beverages,2.2
7912,3819,2015-04-12,8,1,beef,19.5,Fresh Food,19.5
7913,1884,2015-12-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
7914,2595,2015-01-23,2,2,whole milk,1.8,Dairy,3.6
7915,3046,2015-03-31,10,2,chicken,7.2,Fresh Food,14.4
7916,3228,2015-01-26,19,1,sausage,3.1,Fresh Food,3.1
7917,2251,2015-06-23,7,1,citrus fruit,1.5,Fresh Food,1.5
7918,2368,2015-11-11,32,3,red/blush wine,12.2,Beverages,36.6
7919,2573,2015-01-03,2,1,whole milk,1.8,Dairy,1.8
7920,4701,2015-04-30,3,2,pip fruit,3.0,Fresh Food,6.0
7921,4384,2015-05-25,30,2,turkey,12.5,Fresh Food,25.0
7922,1998,2015-05-18,9,2,frankfurter,5.5,Fresh Food,11.0
7923,4583,2015-02-23,25,2,canned beer,1.1,Beverages,2.2
7924,2043,2015-04-21,24,3,pastry,3.1,Bakery & Sweets,9.3
7925,2201,2015-05-22,17,3,bottled water,0.5,Beverages,1.5
7926,3522,2015-09-23,2,1,whole milk,1.8,Dairy,1.8
7928,2636,2015-09-11,2,1,whole milk,1.8,Dairy,1.8
7929,1092,2015-07-27,50,3,bottled beer,1.8,Beverages,5.4
7930,2711,2015-09-13,61,2,liquor,8.5,Beverages,17.0
7931,3899,2015-04-22,45,1,curd,9.8,Dairy,9.8
7932,4372,2015-07-30,4,2,other vegetables,0.8,Fresh Food,1.6
7933,4576,2015-08-05,93,1,nuts/prunes,6.2,Fresh Food,6.2
7934,4953,2015-10-10,4,1,other vegetables,0.8,Fresh Food,0.8
7935,4692,2015-10-27,64,1,UHT-milk,2.1,Dairy,2.1
7936,1170,2015-11-12,23,1,pork,7.2,Fresh Food,7.2
7938,2394,2015-08-30,49,2,beverages,1.1,Beverages,2.2
7939,4277,2015-02-18,24,1,pastry,3.1,Bakery & Sweets,3.1
7940,3170,2015-01-17,22,2,root vegetables,1.8,Fresh Food,3.6
7941,2229,2015-10-25,22,3,root vegetables,1.8,Fresh Food,5.4
7942,2944,2015-02-01,8,1,beef,19.5,Fresh Food,19.5
7943,2582,2015-03-06,105,2,bathroom cleaner,5.8,Household & Hygiene,11.6
7944,1373,2015-05-10,18,3,yogurt,2.2,Dairy,6.6
7945,1366,2015-10-25,9,3,frankfurter,5.5,Fresh Food,16.5
7946,3469,2015-05-10,31,3,curd cheese,9.2,Dairy,27.6
7947,4012,2015-05-16,2,2,whole milk,1.8,Dairy,3.6
7948,2031,2015-02-26,40,1,grapes,9.4,Fresh Food,9.4
7949,2459,2015-09-16,17,1,bottled water,0.5,Beverages,0.5
7950,4377,2015-02-23,16,2,butter milk,6.1,Dairy,12.2
7951,1534,2015-08-13,76,1,sliced cheese,4.2,Dairy,4.2
7952,2051,2015-07-23,12,2,fruit/vegetable juice,2.1,Beverages,4.2
7953,3430,2015-01-26,84,1,female sanitary products,2.5,Personal Care,2.5
7954,1567,2015-03-13,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
7955,2972,2015-05-21,25,1,canned beer,1.1,Beverages,1.1
7956,1287,2015-08-28,3,2,pip fruit,3.0,Fresh Food,6.0
7957,4776,2015-08-08,3,2,pip fruit,3.0,Fresh Food,6.0
7958,2271,2015-08-04,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
7959,4657,2015-08-15,8,2,beef,19.5,Fresh Food,39.0
7960,2344,2015-04-14,95,1,frozen fish,5.8,Frozen & Processed Food,5.8
7961,1482,2015-07-06,38,1,soda,0.8,Beverages,0.8
7962,1278,2015-12-09,25,3,canned beer,1.1,Beverages,3.3
7963,4831,2015-11-13,1,2,tropical fruit,7.8,Fresh Food,15.6
7964,1819,2015-11-11,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5
7965,2687,2015-07-31,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
7966,4468,2015-03-24,25,3,canned beer,1.1,Beverages,3.3
7967,4760,2015-04-02,11,2,butter,3.2,Dairy,6.4
7968,2310,2015-03-24,26,3,berries,10.8,Fresh Food,32.4
7969,3924,2015-02-07,22,2,root vegetables,1.8,Fresh Food,3.6
7970,3517,2015-12-11,57,2,meat,8.5,Fresh Food,17.0
7971,3164,2015-09-30,20,1,brown bread,0.8,Bakery & Sweets,0.8
7972,3245,2015-05-17,7,1,citrus fruit,1.5,Fresh Food,1.5
7973,2629,2015-12-06,2,1,whole milk,1.8,Dairy,1.8
7974,1347,2015-09-15,38,2,soda,0.8,Beverages,1.6
7975,1216,2015-08-25,22,3,root vegetables,1.8,Fresh Food,5.4
7976,4636,2015-04-10,1,2,tropical fruit,7.8,Fresh Food,15.6
7977,1197,2015-11-22,22,1,root vegetables,1.8,Fresh Food,1.8
7978,1100,2015-03-12,40,1,grapes,9.4,Fresh Food,9.4
7979,2054,2015-12-15,70,3,margarine,3.5,Pantry Staples,10.5
7980,3761,2015-09-26,8,1,beef,19.5,Fresh Food,19.5
7981,4947,2015-09-14,18,1,yogurt,2.2,Dairy,2.2
7982,1032,2015-06-15,11,1,butter,3.2,Dairy,3.2
7983,3353,2015-08-14,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
7984,4466,2015-08-20,29,2,ham,15.2,Fresh Food,30.4
7985,2081,2015-01-22,9,1,frankfurter,5.5,Fresh Food,5.5
7986,1800,2015-05-02,22,3,root vegetables,1.8,Fresh Food,5.4
7987,3414,2015-10-23,20,1,brown bread,0.8,Bakery & Sweets,0.8
7988,2799,2015-08-12,21,3,hamburger meat,12.3,Fresh Food,36.9
7989,1634,2015-12-03,9,1,frankfurter,5.5,Fresh Food,5.5
7990,3481,2015-03-22,8,3,beef,19.5,Fresh Food,58.5
7991,3691,2015-08-24,22,1,root vegetables,1.8,Fresh Food,1.8
7992,2811,2015-02-11,16,2,butter milk,6.1,Dairy,12.2
7993,2758,2015-11-19,19,1,sausage,3.1,Fresh Food,3.1
7994,2872,2015-09-19,1,3,tropical fruit,7.8,Fresh Food,23.4
7995,3339,2015-10-08,25,1,canned beer,1.1,Beverages,1.1
7996,3483,2015-10-28,19,2,sausage,3.1,Fresh Food,6.2
7997,3255,2015-04-29,38,1,soda,0.8,Beverages,0.8
7998,3462,2015-11-15,1,3,tropical fruit,7.8,Fresh Food,23.4
7999,1355,2015-02-28,1,3,tropical fruit,7.8,Fresh Food,23.4
8000,2952,2015-11-25,2,2,whole milk,1.8,Dairy,3.6
8001,2171,2015-06-19,57,3,meat,8.5,Fresh Food,25.5
8002,2693,2015-11-02,8,1,beef,19.5,Fresh Food,19.5
8003,1348,2015-06-13,100,1,chewing gum,0.5,Specialty & Seasonal,0.5
8004,1112,2015-04-09,58,1,ice cream,1.8,Frozen & Processed Food,1.8
8005,2058,2015-02-24,4,3,other vegetables,0.8,Fresh Food,2.4
8006,2003,2015-11-23,91,1,frozen dessert,2.8,Frozen & Processed Food,2.8
8007,2166,2015-03-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
8008,3113,2015-06-18,1,1,tropical fruit,7.8,Fresh Food,7.8
8009,2830,2015-06-22,19,2,sausage,3.1,Fresh Food,6.2
8010,3582,2015-06-17,12,3,fruit/vegetable juice,2.1,Beverages,6.3
8011,4572,2015-08-19,2,3,whole milk,1.8,Dairy,5.4
8012,1373,2015-07-19,40,3,grapes,9.4,Fresh Food,28.2
8013,2513,2015-11-06,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
8014,3050,2015-12-15,4,3,other vegetables,0.8,Fresh Food,2.4
8015,2563,2015-08-03,29,2,ham,15.2,Fresh Food,30.4
8016,1055,2015-05-25,18,2,yogurt,2.2,Dairy,4.4
8017,1887,2015-11-09,19,3,sausage,3.1,Fresh Food,9.3
8018,2391,2015-01-03,102,1,cookware,4.6,Household & Hygiene,4.6
8019,3347,2015-04-24,24,1,pastry,3.1,Bakery & Sweets,3.1
8020,4873,2015-09-03,49,3,beverages,1.1,Beverages,3.3
8021,1571,2015-05-24,50,3,bottled beer,1.8,Beverages,5.4
8022,3571,2015-10-21,1,2,tropical fruit,7.8,Fresh Food,15.6
8023,4348,2015-04-11,1,3,tropical fruit,7.8,Fresh Food,23.4
8024,2400,2015-02-06,2,2,whole milk,1.8,Dairy,3.6
8025,2200,2015-10-10,23,3,pork,7.2,Fresh Food,21.6
8026,3973,2015-09-02,25,1,canned beer,1.1,Beverages,1.1
8027,2695,2015-07-04,23,1,pork,7.2,Fresh Food,7.2
8028,3053,2015-12-25,58,3,ice cream,1.8,Frozen & Processed Food,5.4
8029,2964,2015-08-11,58,2,ice cream,1.8,Frozen & Processed Food,3.6
8030,2494,2015-06-13,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5
8031,1603,2015-09-07,9,2,frankfurter,5.5,Fresh Food,11.0
8032,1264,2015-12-07,18,3,yogurt,2.2,Dairy,6.6
8033,2809,2015-04-10,23,3,pork,7.2,Fresh Food,21.6
8034,3180,2015-09-15,1,1,tropical fruit,7.8,Fresh Food,7.8
8035,4539,2015-03-09,89,3,spread cheese,2.5,Dairy,7.5
8036,2990,2015-06-29,24,1,pastry,3.1,Bakery & Sweets,3.1
8037,1969,2015-02-11,4,2,other vegetables,0.8,Fresh Food,1.6
8038,1191,2015-08-08,7,1,citrus fruit,1.5,Fresh Food,1.5
8039,2690,2015-10-20,9,1,frankfurter,5.5,Fresh Food,5.5
8040,3803,2015-10-20,10,2,chicken,7.2,Fresh Food,14.4
8041,3999,2015-04-19,19,1,sausage,3.1,Fresh Food,3.1
8042,3677,2015-11-30,9,1,frankfurter,5.5,Fresh Food,5.5
8043,1168,2015-02-11,2,3,whole milk,1.8,Dairy,5.4
8044,1324,2015-12-27,9,2,frankfurter,5.5,Fresh Food,11.0
8045,3829,2015-07-10,38,1,soda,0.8,Beverages,0.8
8046,2664,2015-09-20,19,2,sausage,3.1,Fresh Food,6.2
8047,3002,2015-01-22,2,2,whole milk,1.8,Dairy,3.6
8048,4305,2015-06-23,2,1,whole milk,1.8,Dairy,1.8
8049,2633,2015-02-14,20,3,brown bread,0.8,Bakery & Sweets,2.4
8050,1120,2015-01-14,64,2,UHT-milk,2.1,Dairy,4.2
8051,2870,2015-02-25,21,1,hamburger meat,12.3,Fresh Food,12.3
8052,2977,2015-11-16,4,2,other vegetables,0.8,Fresh Food,1.6
8053,2135,2015-01-25,2,3,whole milk,1.8,Dairy,5.4
8054,4460,2015-07-12,25,3,canned beer,1.1,Beverages,3.3
8055,2961,2015-07-21,25,3,canned beer,1.1,Beverages,3.3
8056,2109,2015-09-24,137,1,male cosmetics,10.6,Personal Care,10.6
8057,1023,2015-06-28,50,1,bottled beer,1.8,Beverages,1.8
8058,2645,2015-06-26,44,3,newspapers,3.2,Specialty & Seasonal,9.6
8059,2910,2015-12-04,2,1,whole milk,1.8,Dairy,1.8
8060,3251,2015-11-09,18,3,yogurt,2.2,Dairy,6.6
8061,2309,2015-12-29,36,1,frozen meals,9.7,Frozen & Processed Food,9.7
8062,2553,2015-06-21,4,3,other vegetables,0.8,Fresh Food,2.4
8063,4100,2015-04-22,2,2,whole milk,1.8,Dairy,3.6
8064,2580,2015-11-17,4,3,other vegetables,0.8,Fresh Food,2.4
8065,4628,2015-12-10,38,3,soda,0.8,Beverages,2.4
8066,1073,2015-06-08,45,1,curd,9.8,Dairy,9.8
8067,1459,2015-07-18,2,1,whole milk,1.8,Dairy,1.8
8068,3752,2015-08-21,17,1,bottled water,0.5,Beverages,0.5
8069,4655,2015-03-21,7,1,citrus fruit,1.5,Fresh Food,1.5
8070,2484,2015-06-20,69,1,domestic eggs,1.25,Fresh Food,1.25
8071,4990,2015-03-15,44,1,newspapers,3.2,Specialty & Seasonal,3.2
8072,2356,2015-02-02,21,2,hamburger meat,12.3,Fresh Food,24.6
8073,3476,2015-04-21,39,3,detergent,5.5,Household & Hygiene,16.5
8074,4643,2015-01-25,102,3,cookware,4.6,Household & Hygiene,13.8
8075,3287,2015-02-02,23,3,pork,7.2,Fresh Food,21.6
8076,3468,2015-11-14,25,2,canned beer,1.1,Beverages,2.2
8077,2779,2015-12-27,19,3,sausage,3.1,Fresh Food,9.3
8078,3811,2015-05-11,128,2,soft cheese,7.2,Dairy,14.4
8079,3122,2015-10-13,109,2,canned fruit,4.96,Frozen & Processed Food,9.92
8080,2874,2015-01-22,9,2,frankfurter,5.5,Fresh Food,11.0
8081,3148,2015-03-28,9,3,frankfurter,5.5,Fresh Food,16.5
8082,4359,2015-09-24,26,2,berries,10.8,Fresh Food,21.6
8083,4510,2015-03-26,58,3,ice cream,1.8,Frozen & Processed Food,5.4
8084,3298,2015-04-28,19,3,sausage,3.1,Fresh Food,9.3
8085,3285,2015-07-12,2,1,whole milk,1.8,Dairy,1.8
8086,4752,2015-02-11,64,1,UHT-milk,2.1,Dairy,2.1
8087,4741,2015-02-25,2,2,whole milk,1.8,Dairy,3.6
8088,3557,2015-05-24,57,2,meat,8.5,Fresh Food,17.0
8089,4328,2015-07-21,8,3,beef,19.5,Fresh Food,58.5
8090,1052,2015-07-06,18,2,yogurt,2.2,Dairy,4.4
8091,1719,2015-09-17,25,2,canned beer,1.1,Beverages,2.2
8092,1360,2015-02-05,40,3,grapes,9.4,Fresh Food,28.2
8093,1299,2015-06-03,2,2,whole milk,1.8,Dairy,3.6
8094,4260,2015-11-16,2,2,whole milk,1.8,Dairy,3.6
8095,1785,2015-07-15,25,3,canned beer,1.1,Beverages,3.3
8096,3835,2015-01-06,1,3,tropical fruit,7.8,Fresh Food,23.4
8097,1720,2015-12-05,66,1,onions,1.3,Fresh Food,1.3
8098,1872,2015-04-05,2,3,whole milk,1.8,Dairy,5.4
8099,1406,2015-03-23,10,1,chicken,7.2,Fresh Food,7.2
8100,3560,2015-09-29,4,2,other vegetables,0.8,Fresh Food,1.6
8101,4628,2015-11-29,7,3,citrus fruit,1.5,Fresh Food,4.5
8102,2692,2015-10-09,56,3,white wine,14.2,Beverages,42.6
8103,4843,2015-05-13,23,3,pork,7.2,Fresh Food,21.6
8104,4395,2015-06-25,2,2,whole milk,1.8,Dairy,3.6
8105,1196,2015-11-27,65,1,candy,3.6,Bakery & Sweets,3.6
8106,1076,2015-05-14,10,2,chicken,7.2,Fresh Food,14.4
8107,3519,2015-01-28,7,2,citrus fruit,1.5,Fresh Food,3.0
8108,1335,2015-10-18,40,3,grapes,9.4,Fresh Food,28.2
8109,4988,2015-10-29,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
8110,4437,2015-10-20,21,2,hamburger meat,12.3,Fresh Food,24.6
8111,2262,2015-10-04,4,3,other vegetables,0.8,Fresh Food,2.4
8112,4320,2015-01-07,65,2,candy,3.6,Bakery & Sweets,7.2
8113,1155,2015-04-01,19,2,sausage,3.1,Fresh Food,6.2
8114,3101,2015-12-17,23,3,pork,7.2,Fresh Food,21.6
8115,2433,2015-10-19,66,3,onions,1.3,Fresh Food,3.9
8116,2051,2015-11-14,8,1,beef,19.5,Fresh Food,19.5
8117,3144,2015-08-16,18,2,yogurt,2.2,Dairy,4.4
8118,2000,2015-08-23,43,3,sparkling wine,12.5,Beverages,37.5
8119,2427,2015-06-26,7,3,citrus fruit,1.5,Fresh Food,4.5
8120,2916,2015-06-13,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1
8121,1609,2015-12-17,38,1,soda,0.8,Beverages,0.8
8122,2982,2015-06-25,9,3,frankfurter,5.5,Fresh Food,16.5
8123,1804,2015-11-30,83,1,white bread,0.3,Bakery & Sweets,0.3
8124,4997,2015-12-27,56,3,white wine,14.2,Beverages,42.6
8125,2789,2015-01-28,42,2,fish,10.2,Fresh Food,20.4
8126,2512,2015-04-23,29,1,ham,15.2,Fresh Food,15.2
8127,2641,2015-03-01,49,2,beverages,1.1,Beverages,2.2
8128,2102,2015-05-10,38,2,soda,0.8,Beverages,1.6
8129,2979,2015-07-17,76,2,sliced cheese,4.2,Dairy,8.4
8131,2918,2015-10-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
8132,4640,2015-01-31,115,2,waffles,2.5,Bakery & Sweets,5.0
8133,1149,2015-08-06,50,2,bottled beer,1.8,Beverages,3.6
8134,4608,2015-01-05,21,3,hamburger meat,12.3,Fresh Food,36.9
8135,3794,2015-11-26,4,2,other vegetables,0.8,Fresh Food,1.6
